LON,LAT,NUMBER,STREET,STR_NAME,STR_TYPE,STR_DIR,address,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-115.7712989,49.4961168,1317,SPRUCE Drive,SPRUCE,Drive, ,1317 SPRUCE Drive  ,,CRANBROOK,,,,,a0a45457c48e7988
-115.7687361,49.4961137,1309,10TH Ave S,10TH,Ave,S,1309 10TH Ave S,,CRANBROOK,,,,,4517d46e41242867
-115.7721661,49.4960738,1220,LARCH Drive S,LARCH,Drive,S,1220 LARCH Drive S,,CRANBROOK,,,,,f4eda7758742717e
-115.7714654,49.4959929,1321,SPRUCE Drive,SPRUCE,Drive, ,1321 SPRUCE Drive  ,,CRANBROOK,,,,,166141f6a2e8cb78
-115.7723371,49.4959939,1224,LARCH Drive S,LARCH,Drive,S,1224 LARCH Drive S,,CRANBROOK,,,,,873dfee2b9186a76
-115.7716657,49.4959019,1401,SPRUCE Drive,SPRUCE,Drive, ,1401 SPRUCE Drive  ,,CRANBROOK,,,,,55ffc34887d06687
-115.772508,49.4959141,1228,LARCH Drive S,LARCH,Drive,S,1228 LARCH Drive S,,CRANBROOK,,,,,d65657804e2fafb6
-115.7726789,49.4958342,1232,LARCH Drive S,LARCH,Drive,S,1232 LARCH Drive S,,CRANBROOK,,,,,55796752023d460b
-115.7709583,49.4957761,800,14TH Street S,14TH,Street,S,800 14TH Street S,,CRANBROOK,,,,,39fad9649e4f8d42
-115.7718493,49.4958171,1405,SPRUCE Drive,SPRUCE,Drive, ,1405 SPRUCE Drive  ,,CRANBROOK,,,,,cba795348e9f3718
-115.7728499,49.4957544,1236,LARCH Drive S,LARCH,Drive,S,1236 LARCH Drive S,,CRANBROOK,,,,,868bf87b12a5b36b
-115.7720237,49.4957357,1409,SPRUCE Drive,SPRUCE,Drive, ,1409 SPRUCE Drive  ,,CRANBROOK,,,,,a073b6b72a6ef83d
-115.7687899,49.4957139,900,14TH Street S,14TH,Street,S,900 14TH Street S,,CRANBROOK,,,,,0842f779b07ac284
-115.7730208,49.4956745,1240,LARCH Drive S,LARCH,Drive,S,1240 LARCH Drive S,,CRANBROOK,,,,,6c9acd11335dc809
-115.772198,49.4956542,1413,SPRUCE Drive,SPRUCE,Drive, ,1413 SPRUCE Drive  ,,CRANBROOK,,,,,597b880e8a2557ec
-115.7731917,49.4955947,1244,LARCH Drive S,LARCH,Drive,S,1244 LARCH Drive S,,CRANBROOK,,,,,2b0af3d0d98dde7c
-115.7723724,49.4955728,1417,SPRUCE Drive,SPRUCE,Drive, ,1417 SPRUCE Drive  ,,CRANBROOK,,,,,8a41a1262ed8b1f9
-115.7725467,49.4954913,1421,SPRUCE Drive,SPRUCE,Drive, ,1421 SPRUCE Drive  ,,CRANBROOK,,,,,88b7ce42b3b3eea4
-115.7727211,49.4954099,1425,SPRUCE Drive,SPRUCE,Drive, ,1425 SPRUCE Drive  ,,CRANBROOK,,,,,af1bd7ad37f34ec1
-115.7682176,49.4952895,1001,14TH Street S,14TH,Street,S,1001 14TH Street S,,CRANBROOK,,,,,6036ca330986e19a
-115.7684284,49.4952905,909,14TH Street S,14TH,Street,S,909 14TH Street S,,CRANBROOK,,,,,95fbbac42fea48e5
-115.7686391,49.4952915,905,14TH Street S,14TH,Street,S,905 14TH Street S,,CRANBROOK,,,,,62b362658fb6c1e1
-115.7688717,49.4952925,901,14TH Street S,14TH,Street,S,901 14TH Street S,,CRANBROOK,,,,,2d28318ed19a05bc
-115.7691515,49.4952937,837,14TH Street S,14TH,Street,S,837 14TH Street S,,CRANBROOK,,,,,2190cac141d1ec22
-115.7694303,49.4952949,833,14TH Street S,14TH,Street,S,833 14TH Street S,,CRANBROOK,,,,,e51c5193f5a5d4ba
-115.7696826,49.495296,829,14TH Street S,14TH,Street,S,829 14TH Street S,,CRANBROOK,,,,,2ff05828133298eb
-115.769935,49.495297,825,14TH Street S,14TH,Street,S,825 14TH Street S,,CRANBROOK,,,,,bf03978bfa9f6085
-115.7701874,49.4952981,821,14TH Street S,14TH,Street,S,821 14TH Street S,,CRANBROOK,,,,,5e88ba5ca44cd0f4
-115.7704211,49.4952992,817,14TH Street S,14TH,Street,S,817 14TH Street S,,CRANBROOK,,,,,0467b9c77dc0eb8b
-115.7728884,49.4953272,1429,SPRUCE Drive,SPRUCE,Drive, ,1429 SPRUCE Drive  ,,CRANBROOK,,,,,4361b9129c060b82
-115.7674703,49.495273,1013,14TH Street S,14TH,Street,S,1013 14TH Street S,,CRANBROOK,,,,,3bb4ef6d808a54a0
-115.7671593,49.4953402,1017,14TH Street S,14TH,Street,S,1017 14TH Street S,,CRANBROOK,,,,,99f9aa86b7da1e40
-115.7668984,49.4955401,1021,14TH Street S,14TH,Street,S,1021 14TH Street S,,CRANBROOK,,,,,c9cc8258cb9a1788
-115.7674918,49.4958511,1012,14TH Street S,14TH,Street,S,1012 14TH Street S,,CRANBROOK,,,,,80d31b9df99861af
-115.7671497,49.495861,1016,14TH Street S,14TH,Street,S,1016 14TH Street S,,CRANBROOK,,,,,8fdec2196f4094f9
-115.766799,49.4957847,1020,14TH Street S,14TH,Street,S,1020 14TH Street S,,CRANBROOK,,,,,f589618d64ca66b2
-115.7717736,49.4962485,1212,LARCH Drive S,LARCH,Drive,S,1212 LARCH Drive S,,CRANBROOK,,,,,1602043ee34d4bd2
-115.7680843,49.4957103,1316,10TH Ave S,10TH,Ave,S,1316 10TH Ave S,,CRANBROOK,,,,,fa2a3bba6071a209
-115.7680068,49.4952884,1005,14TH Street S,14TH,Street,S,1005 14TH Street S,,CRANBROOK,,,,,748829f2cb8f939c
-115.7677715,49.4952879,1009,14TH Street S,14TH,Street,S,1009 14TH Street S,,CRANBROOK,,,,,00cd3075756b4cf8
-115.7677703,49.4958011,1008,14TH Street S,14TH,Street,S,1008 14TH Street S,,CRANBROOK,,,,,797c705293c92b39
-115.7742645,49.5039972,500,5TH Street S,5TH,Street,S,500 5TH Street S,,CRANBROOK,,,,,09e604d9aece9c98
-115.7694836,49.5031005,720,6TH Street S,6TH,Street,S,720 6TH Street S,,CRANBROOK,,,,,0958879d7f2a2b14
-115.769694,49.5031012,718,6TH Street S,6TH,Street,S,718 6TH Street S,,CRANBROOK,,,,,4e3ce4c28dcfa8cd
-115.7699044,49.5031019,716,6TH Street S,6TH,Street,S,716 6TH Street S,,CRANBROOK,,,,,94945fcfc393604b
-115.7701148,49.5031026,714,6TH Street S,6TH,Street,S,714 6TH Street S,,CRANBROOK,,,,,0d7ce3f1f8d307ec
-115.7703252,49.5031033,712,6TH Street S,6TH,Street,S,712 6TH Street S,,CRANBROOK,,,,,2354836bb79f8594
-115.7705357,49.503104,710,6TH Street S,6TH,Street,S,710 6TH Street S,,CRANBROOK,,,,,a3b98c1d246752a0
-115.7720084,49.5045817,523,4TH Street S,4TH,Street,S,523 4TH Street S,,CRANBROOK,,,,,1338d864a704f40a
-115.7721136,49.504582,521,4TH Street S,4TH,Street,S,521 4TH Street S,,CRANBROOK,,,,,f59db7075f00dfbe
-115.7722509,49.5045825,521,4TH Street S,4TH,Street,S,521 4TH Street S,,CRANBROOK,,,,,e638113fba672718
-115.7724613,49.5045832,519,4TH Street S,4TH,Street,S,519 4TH Street S,,CRANBROOK,,,,,9bae3f7eaec94ca8
-115.7726949,49.5045839,517,4TH Street S,4TH,Street,S,517 4TH Street S,,CRANBROOK,,,,,8991e22e19509659
-115.7729389,49.5045847,515,4TH Street S,4TH,Street,S,515 4TH Street S,,CRANBROOK,,,,,72dc8ee77526f782
-115.7731493,49.5045854,513,4TH Street S,4TH,Street,S,513 4TH Street S,,CRANBROOK,,,,,406086979411c9b9
-115.7733492,49.504586,511,4TH Street S,4TH,Street,S,511 4TH Street S,,CRANBROOK,,,,,52a85341917d8b5d
-115.7735597,49.5045867,509,4TH Street S,4TH,Street,S,509 4TH Street S,,CRANBROOK,,,,,cb946d2bf8f14c8c
-115.7713738,49.5036056,703,5TH Street S,5TH,Street,S,703 5TH Street S,,CRANBROOK,,,,,b8b1660de6ad5d04
-115.7715716,49.5036063,701,5TH Street S,5TH,Street,S,701 5TH Street S,,CRANBROOK,,,,,0d9f8991c6a74030
-115.771375,49.5034262,512,5TH Street S,5TH,Street,S,512 5TH Street S,R,CRANBROOK,,,,,481e858c16561228
-115.7692732,49.5030998,722,6TH Street S,6TH,Street,S,722 6TH Street S,,CRANBROOK,,,,,5c0ee374c1969ccc
-115.7707461,49.5031048,708,6TH Street S,6TH,Street,S,708 6TH Street S,,CRANBROOK,,,,,dc4c17a902033701
-115.7709565,49.5031055,706,6TH Street S,6TH,Street,S,706 6TH Street S,,CRANBROOK,,,,,979e1d6e562f8d2d
-115.7710659,49.503106,706,6TH Street S,6TH,Street,S,706 6TH Street S,,CRANBROOK,,,,,5f271f7add894d9e
-115.7769499,49.5045974,301,4TH Street S,4TH,Street,S,301 4TH Street S,,CRANBROOK,,,,,9a9b46cf1d697e52
-115.7749113,49.504479,401,5TH Ave S,5TH,Ave,S,401 5TH Ave S,,CRANBROOK,,,,,7f34ace41052501a
-115.7771188,49.5031286,300,6TH Street S,6TH,Street,S,300 6TH Street S,,CRANBROOK,,,,,c7690fec8f4553a2
-115.7769083,49.5031279,302,6TH Street S,6TH,Street,S,302 6TH Street S,,CRANBROOK,,,,,fa1fbc9de916a65e
-115.7766978,49.5031271,304,6TH Street S,6TH,Street,S,304 6TH Street S,,CRANBROOK,,,,,9fe8a84855d56ad7
-115.7727468,49.5100891,100,6TH Ave S,6TH,Ave,S,100 6TH Ave S,,CRANBROOK,,,,,19c1c1a7330058e3
-115.7721498,49.5099967,103,7TH Ave S,7TH,Ave,S,103 7TH Ave S,,CRANBROOK,,,,,3e3527261ccdfc40
-115.7727476,49.5099987,104,6TH Ave S,6TH,Ave,S,104 6TH Ave S,,CRANBROOK,,,,,e1749fbf45c0feb6
-115.7721506,49.5099062,111,7TH Ave S,7TH,Ave,S,111 7TH Ave S,,CRANBROOK,,,,,8ab6ca6c024ed655
-115.7727483,49.5099082,106,6TH Ave S,6TH,Ave,S,106 6TH Ave S,,CRANBROOK,,,,,e87b892708ad56d5
-115.7721512,49.5098157,111,7TH Ave S,7TH,Ave,S,111 7TH Ave S,,CRANBROOK,,,,,cf76a8dfbde03b19
-115.772749,49.5098178,108,6TH Ave S,6TH,Ave,S,108 6TH Ave S,,CRANBROOK,,,,,0e6b968cda872320
-115.772152,49.5097253,111,7TH Ave S,7TH,Ave,S,111 7TH Ave S,,CRANBROOK,,,,,794222d657a9b17d
-115.7727498,49.5097275,108,6TH Ave S,6TH,Ave,S,108 6TH Ave S,,CRANBROOK,,,,,54df13782d819ac5
